name,description,cartodb_id,created_at,updated_at,longitude_0,latitude_0,geojson
Mitte,,1,2013-09-03 12:32:04.300389,2013-09-03 12:32:04.552013,13.3597994889508,52.5332360299093,"{""type"":""MultiPolygon"",""coordinates"":[[[[13.40353,52.54021],[13.4042,52.5404],[13.4047,52.54019],[13.40513,52.53929],[13.40518,52.5392],[13.40536,52.53884],[13.4053,52.53883],[13.40536,52.53871],[13.40542,52.53872],[13.40552,52.53851],[13.40546,52.5385],[13.40581,52.53778],[13.40589,52.5378],[13.40603,52.53751],[13.40607,52.53743],[13.40614,52.53728],[13.4064,52.53678],[13.40655,52.5365],[13.40658,52.53644],[13.40671,52.53618],[13.40675,52.5361],[13.40678,52.53602],[13.40692,52.53571],[13.40749,52.53469],[13.40812,52.53444],[13.40835,52.53435],[13.40818,52.53418],[13.40768,52.53366],[13.40734,52.5333],[13.40716,52.53311],[13.40642,52.53235],[13.40636,52.53207],[13.4061,52.53116],[13.40605,52.53095],[13.40599,52.53078],[13.40609,52.53061],[13.40593,52.53038],[13.40591,52.53036],[13.40559,52.52966],[13.40663,52.52949],[13.40721,52.52939],[13.40741,52.52936],[13.40751,52.52934],[13.40816,52.52923],[13.40819,52.52923],[13.40839,52.52918],[13.40874,52.5291],[13.40931,52.52897],[13.4094,52.52895],[13.41009,52.52881],[13.4108,52.5287],[13.41131,52.52862],[13.41194,52.52844],[13.41218,52.52838],[13.41324,52.52808],[13.41418,52.52781],[13.41445,52.52774],[13.41543,52.52746],[13.41595,52.52719],[13.41615,52.52708],[13.41622,52.52706],[13.41635,52.52702],[13.41669,52.52688],[13.41671,52.52689],[13.4169,52.5268],[13.41689,52.52678],[13.41796,52.52631],[13.41825,52.52618],[13.41949,52.52566],[13.41975,52.52555],[13.4205,52.52525],[13.42119,52.52498],[13.42148,52.52487],[13.42163,52.52481],[13.42338,52.52412],[13.4237,52.52399],[13.42396,52.5239],[13.42411,52.52384],[13.42425,52.5238],[13.42478,52.52363],[13.42543,52.52344],[13.42548,52.52345],[13.42575,52.52338],[13.42588,52.52335],[13.42601,52.52333],[13.42609,52.52332],[13.42617,52.52331],[13.42625,52.52331],[13.42634,52.5233],[13.4265,52.52329],[13.42651,52.52317],[13.42651,52.52306],[13.42652,52.52294],[13.42615,52.52293],[13.426,52.52293],[13.42591,52.52283],[13.42555,52.52279],[13.42593,52.52262],[13.42672,52.52228],[13.42762,52.52189],[13.42779,52.52182],[13.42857,52.52149],[13.42918,52.52122],[13.42919,52.5212],[13.42894,52.52069],[13.42891,52.52062],[13.42846,52.5197],[13.4284,52.51959],[13.4275,52.51961],[13.42746,52.51961],[13.42741,52.51961],[13.42735,52.51963],[13.42692,52.51974],[13.42688,52.5197],[13.42657,52.51927],[13.42619,52.51875],[13.42593,52.51839],[13.4263,52.51829],[13.42624,52.5182],[13.42619,52.51813],[13.42615,52.51807],[13.42633,52.51803],[13.42634,52.51805],[13.42651,52.51801],[13.42675,52.51796],[13.42648,52.51748],[13.42641,52.51738],[13.42639,52.51734],[13.42639,52.51733],[13.42596,52.51657],[13.42582,52.51634],[13.42567,52.51607],[13.4256,52.51594],[13.42514,52.51514],[13.4251,52.51508],[13.425,52.51494],[13.42486,52.51475],[13.42439,52.51414],[13.4243,52.51402],[13.42424,52.51394],[13.4241,52.51379],[13.42407,52.51374],[13.42401,52.51368],[13.42395,52.51356],[13.42384,52.51337],[13.42368,52.51319],[13.42342,52.51292],[13.42335,52.51285],[13.4233,52.51279],[13.42324,52.51273],[13.42325,52.51273],[13.42322,52.5127],[13.42302,52.51249],[13.42279,52.51225],[13.42278,52.51223],[13.42301,52.51213],[13.42303,52.51212],[13.42305,52.51213],[13.42308,52.51213],[13.42318,52.51209],[13.42325,52.51204],[13.42342,52.51195],[13.42366,52.51181],[13.4245,52.51138],[13.42487,52.51116],[13.42511,52.51102],[13.42577,52.51063],[13.42602,52.51049],[13.42602,52.5105],[13.42671,52.51009],[13.42808,52.50929],[13.42816,52.50923],[13.42837,52.50907],[13.42867,52.50899],[13.42886,52.50898],[13.42889,52.50897],[13.4289,52.50897],[13.42892,52.50897],[13.42912,52.5089],[13.42913,52.50889],[13.42914,52.50888],[13.42912,52.50887],[13.42915,52.50885],[13.42918,52.50884],[13.42919,52.50882],[13.42921,52.50873],[13.42924,52.50867],[13.4294,52.50857],[13.42903,52.50804],[13.42882,52.50798],[13.42843,52.50742],[13.42827,52.50719],[13.42744,52.50601],[13.4272,52.50567],[13.42698,52.50573],[13.42671,52.5058],[13.42644,52.50568],[13.42582,52.50543],[13.4255,52.50532],[13.42532,52.50527],[13.42514,52.50523],[13.42495,52.50518],[13.42471,52.50513],[13.42447,52.50509],[13.42435,52.50508],[13.42398,52.50503],[13.42373,52.50501],[13.42361,52.505],[13.42336,52.50499],[13.42323,52.50498],[13.42304,52.50498],[13.42292,52.50498],[13.42267,52.50499],[13.4223,52.50501],[13.42209,52.50503],[13.42181,52.50504],[13.42154,52.50508],[13.42139,52.50512],[13.42113,52.50518],[13.4209,52.50524],[13.42033,52.5054],[13.41985,52.50553],[13.41967,52.50559],[13.41953,52.50562],[13.41943,52.50565],[13.41914,52.50524],[13.4191,52.5052],[13.41905,52.50516],[13.41899,52.50512],[13.41893,52.50508],[13.41894,52.50506],[13.41881,52.50503],[13.41853,52.50497],[13.41852,52.50499],[13.4184,52.50499],[13.41821,52.50502],[13.4176,52.50417],[13.41731,52.50425],[13.41708,52.50432],[13.4168,52.50439],[13.41491,52.50492],[13.41459,52.50479],[13.41461,52.50468],[13.41433,52.50434],[13.4142,52.50419],[13.41407,52.50404],[13.41336,52.50428],[13.41181,52.50479],[13.41152,52.50489],[13.4114,52.50506],[13.40997,52.50693],[13.40946,52.50673],[13.40876,52.50646],[13.40816,52.50623],[13.40803,52.50618],[13.40784,52.50631],[13.40784,52.50632],[13.40739,52.50666],[13.40736,52.50665],[13.4066,52.50723],[13.40641,52.50738],[13.40612,52.50759],[13.40528,52.50821],[13.40463,52.50792],[13.40458,52.50789],[13.40444,52.50777],[13.4043,52.50786],[13.40404,52.50799],[13.40382,52.50809],[13.40363,52.50818],[13.40326,52.50833],[13.40275,52.50854],[13.4021,52.50873],[13.40141,52.50898],[13.40126,52.50904],[13.40091,52.50914],[13.40023,52.50938],[13.40019,52.50938],[13.4,52.50911],[13.3996,52.50857],[13.39923,52.50808],[13.3988,52.50809],[13.39877,52.50811],[13.39705,52.508],[13.39606,52.50794],[13.39438,52.50784],[13.39406,52.50782],[13.39245,52.50772],[13.39212,52.5077],[13.39049,52.5076],[13.39021,52.50759],[13.38576,52.50733],[13.38542,52.50731],[13.38239,52.50712],[13.37945,52.50695],[13.37894,52.50693],[13.37785,52.50781],[13.37765,52.50797],[13.37762,52.50792],[13.37638,52.50578],[13.37623,52.50552],[13.37516,52.50369],[13.37498,52.50338],[13.37479,52.50326],[13.37475,52.50324],[13.37468,52.50323],[13.37442,52.50338],[13.37425,52.50349],[13.37415,52.50359],[13.37398,52.50377],[13.37388,52.50388],[13.37387,52.50387],[13.37379,52.50397],[13.37379,52.50397],[13.37372,52.50405],[13.37361,52.50416],[13.37344,52.50394],[13.37331,52.50376],[13.37303,52.50336],[13.37291,52.50324],[13.37155,52.50177],[13.37144,52.50164],[13.37138,52.50157],[13.37135,52.5015],[13.37132,52.50139],[13.37099,52.50031],[13.3709,52.5],[13.37088,52.49995],[13.37087,52.49993],[13.37085,52.4999],[13.37078,52.49983],[13.37059,52.49969],[13.37056,52.49968],[13.37036,52.49953],[13.37036,52.49952],[13.37036,52.49951],[13.36953,52.49887],[13.36936,52.49874],[13.36879,52.49878],[13.36631,52.49912],[13.36599,52.49916],[13.36548,52.49923],[13.36472,52.49933],[13.3644,52.49938],[13.36304,52.49956],[13.36254,52.49966],[13.36037,52.50028],[13.36001,52.50039],[13.3598,52.50045],[13.35866,52.50077],[13.35788,52.501],[13.35764,52.50106],[13.35754,52.50109],[13.35754,52.5011],[13.35752,52.5011],[13.35549,52.5016],[13.35533,52.50164],[13.3541,52.50193],[13.35368,52.50203],[13.35302,52.5022],[13.35228,52.50237],[13.35194,52.50246],[13.35139,52.50259],[13.35139,52.50255],[13.3502,52.50284],[13.34986,52.50292],[13.34955,52.503],[13.34923,52.50307],[13.34815,52.50333],[13.34715,52.50358],[13.34599,52.50386],[13.34577,52.50391],[13.34488,52.50413],[13.3438,52.50438],[13.3426,52.50468],[13.3415,52.50494],[13.34142,52.50487],[13.34128,52.5049],[13.34118,52.50493],[13.34115,52.50493],[13.34101,52.50497],[13.34079,52.50502],[13.34072,52.50504],[13.34053,52.50508],[13.34047,52.5051],[13.3404,52.50511],[13.34034,52.50512],[13.34027,52.50513],[13.34021,52.50514],[13.34014,52.50514],[13.34007,52.50515],[13.34,52.50515],[13.33993,52.50516],[13.33986,52.50516],[13.33979,52.50516],[13.33972,52.50516],[13.33965,52.50515],[13.33958,52.50515],[13.33951,52.50514],[13.33944,52.50514],[13.33937,52.50513],[13.3393,52.50512],[13.33923,52.50511],[13.33907,52.50507],[13.33904,52.50513],[13.33898,52.50525],[13.33896,52.50528],[13.33892,52.50536],[13.33889,52.50543],[13.33864,52.50592],[13.33838,52.50589],[13.33801,52.50585],[13.33711,52.50574],[13.33702,52.50573],[13.33696,52.50573],[13.33691,52.50572],[13.33686,52.50572],[13.33679,52.50572],[13.33673,52.50572],[13.33666,52.50572],[13.3366,52.50572],[13.33653,52.50572],[13.33646,52.50573],[13.33582,52.50579],[13.33576,52.5058],[13.33568,52.50581],[13.33563,52.50582],[13.33557,52.50583],[13.33551,52.50585],[13.33545,52.50587],[13.33539,52.50588],[13.33533,52.50591],[13.33531,52.50592],[13.334,52.50652],[13.33407,52.50658],[13.33375,52.50672],[13.33403,52.50708],[13.33476,52.50803],[13.33478,52.50806],[13.33481,52.5081],[13.33483,52.50813],[13.33484,52.50816],[13.33486,52.5082],[13.33487,52.50823],[13.33488,52.50827],[13.33488,52.5083],[13.33488,52.50835],[13.33487,52.50846],[13.33486,52.50851],[13.33483,52.50856],[13.33481,52.50859],[13.33479,52.50863],[13.33476,52.50866],[13.33473,52.5087],[13.33469,52.50873],[13.33462,52.50879],[13.33458,52.50882],[13.33453,52.50884],[13.33446,52.50888],[13.33441,52.50891],[13.33423,52.50893],[13.334,52.50897],[13.33396,52.50898],[13.33394,52.50892],[13.3339,52.50884],[13.33339,52.50901],[13.33332,52.50903],[13.3333,52.50904],[13.33299,52.50914],[13.33264,52.50924],[13.33161,52.50958],[13.33085,52.50982],[13.3306,52.5099],[13.33004,52.51008],[13.33085,52.51034],[13.33166,52.5106],[13.33227,52.5108],[13.33252,52.51088],[13.33276,52.51097],[13.33298,52.51106],[13.3332,52.51117],[13.33341,52.51128],[13.3336,52.5114],[13.33376,52.5115],[13.33384,52.51156],[13.33387,52.51159],[13.33401,52.5117],[13.33403,52.51172],[13.33399,52.51172],[13.33392,52.51173],[13.33389,52.51172],[13.33385,52.51171],[13.33381,52.51171],[13.33374,52.51172],[13.33145,52.51223],[13.33135,52.51226],[13.33127,52.51228],[13.33119,52.51231],[13.33112,52.51233],[13.33098,52.51239],[13.33087,52.51244],[13.33083,52.51246],[13.33078,52.5125],[13.33071,52.51256],[13.33066,52.51262],[13.33062,52.51269],[13.33059,52.51276],[13.33056,52.51283],[13.33075,52.51284],[13.33098,52.51286],[13.33103,52.51286],[13.33123,52.51287],[13.33139,52.51289],[13.33139,52.51288],[13.3314,52.51288],[13.3314,52.51288],[13.33141,52.51285],[13.33143,52.51283],[13.33145,52.51281],[13.3315,52.5128],[13.33154,52.51279],[13.33157,52.5128],[13.3316,52.5128],[13.33163,52.51281],[13.33164,52.51283],[13.33165,52.51284],[13.33167,52.51286],[13.33166,52.51293],[13.33177,52.51298],[13.33188,52.51303],[13.33221,52.51305],[13.33235,52.51306],[13.3355,52.51327],[13.33585,52.51329],[13.33588,52.51337],[13.33592,52.51349],[13.33597,52.51365],[13.33601,52.51379],[13.33611,52.51397],[13.33592,52.51396],[13.33595,52.514],[13.33598,52.51408],[13.33607,52.51425],[13.33614,52.51438],[13.33591,52.51452],[13.33583,52.51457],[13.33538,52.51486],[13.33533,52.51504],[13.33527,52.51509],[13.33487,52.51544],[13.33479,52.5155],[13.33475,52.5156],[13.33443,52.5163],[13.33438,52.51641],[13.33435,52.51648],[13.33422,52.51677],[13.33397,52.51674],[13.33378,52.51671],[13.33361,52.51669],[13.33344,52.51668],[13.33322,52.51667],[13.33317,52.51667],[13.33299,52.51668],[13.33259,52.51669],[13.33258,52.51669],[13.33257,52.51669],[13.33228,52.5167],[13.33221,52.51673],[13.33194,52.51679],[13.33184,52.51682],[13.33154,52.51691],[13.33139,52.51696],[13.33116,52.51703],[13.3309,52.51713],[13.33073,52.51721],[13.33046,52.51736],[13.33013,52.51756],[13.32998,52.51766],[13.32988,52.51774],[13.32979,52.51781],[13.32963,52.51795],[13.32946,52.51815],[13.32937,52.51828],[13.32927,52.51846],[13.32917,52.51865],[13.32916,52.5187],[13.32911,52.51896],[13.32909,52.51911],[13.3291,52.51919],[13.32912,52.51932],[13.32917,52.51953],[13.32925,52.51979],[13.32926,52.51984],[13.3293,52.51995],[13.32937,52.5201],[13.32943,52.52026],[13.32949,52.52046],[13.32952,52.5206],[13.32954,52.52071],[13.32955,52.52092],[13.32953,52.52118],[13.3295,52.52133],[13.32946,52.52145],[13.3294,52.52158],[13.32936,52.52166],[13.32934,52.52171],[13.32929,52.52179],[13.32927,52.52183],[13.32921,52.52191],[13.32912,52.52203],[13.32906,52.5221],[13.32898,52.5222],[13.32889,52.5223],[13.32888,52.52231],[13.32889,52.52231],[13.3289,52.52232],[13.3289,52.52233],[13.32888,52.52235],[13.32878,52.52244],[13.32868,52.52253],[13.32866,52.52255],[13.32865,52.52255],[13.32864,52.52256],[13.32863,52.52256],[13.32862,52.52255],[13.32856,52.5226],[13.32851,52.52265],[13.32847,52.52268],[13.32843,52.52271],[13.32819,52.52289],[13.32796,52.52304],[13.3278,52.52314],[13.32764,52.52324],[13.32716,52.52356],[13.32697,52.52369],[13.32692,52.52372],[13.32684,52.52376],[13.32664,52.52386],[13.32649,52.52394],[13.32642,52.52397],[13.32619,52.52407],[13.3258,52.52422],[13.3255,52.52433],[13.32529,52.52439],[13.32519,52.52442],[13.32506,52.52446],[13.32474,52.52454],[13.32442,52.52461],[13.32411,52.52465],[13.32381,52.52468],[13.32352,52.52469],[13.32325,52.52469],[13.32281,52.52466],[13.3224,52.52464],[13.32199,52.5246],[13.32168,52.52457],[13.32137,52.52452],[13.32111,52.52446],[13.32082,52.52439],[13.32054,52.52429],[13.32027,52.52419],[13.32001,52.52407],[13.31978,52.52393],[13.31955,52.52378],[13.31935,52.5236],[13.31917,52.52342],[13.31903,52.52323],[13.31894,52.52307],[13.31889,52.52293],[13.31887,52.52283],[13.31875,52.52235],[13.31871,52.52214],[13.31869,52.52207],[13.31869,52.52204],[13.31871,52.52193],[13.31874,52.52188],[13.31874,52.52187],[13.31875,52.52175],[13.31876,52.52157],[13.31878,52.52112],[13.31875,52.52109],[13.31861,52.52099],[13.31831,52.52076],[13.31829,52.52075],[13.31799,52.52051],[13.31785,52.52041],[13.3178,52.52037],[13.31755,52.5205],[13.31677,52.5209],[13.31665,52.52096],[13.31655,52.52123],[13.31596,52.5229],[13.3154,52.52447],[13.315,52.52563],[13.31497,52.52571],[13.31489,52.52593],[13.31472,52.52641],[13.31348,52.52991],[13.31337,52.53022],[13.31335,52.53026],[13.31354,52.53029],[13.31369,52.5303],[13.31384,52.53033],[13.31416,52.5304],[13.31452,52.53049],[13.31466,52.53051],[13.31587,52.53074],[13.31675,52.5309],[13.31669,52.53102],[13.31661,52.53116],[13.31674,52.53119],[13.31698,52.5313],[13.3171,52.53139],[13.31714,52.53143],[13.3173,52.53154],[13.31722,52.53171],[13.31705,52.53205],[13.31751,52.53238],[13.31719,52.53233],[13.31703,52.53235],[13.31683,52.53233],[13.31564,52.53217],[13.314,52.53196],[13.31385,52.53194],[13.31371,52.53192],[13.3134,52.53188],[13.31338,52.53189],[13.31337,52.53193],[13.31332,52.53192],[13.31308,52.53188],[13.31303,52.53187],[13.31302,52.53191],[13.31297,52.53206],[13.31295,52.5321],[13.31293,52.53218],[13.31292,52.53219],[13.31292,52.53221],[13.31279,52.53231],[13.31275,52.53236],[13.31255,52.53264],[13.31229,52.53332],[13.31214,52.53372],[13.31196,52.5342],[13.31181,52.53459],[13.3118,52.5346],[13.31161,52.5351],[13.31149,52.53541],[13.31141,52.53561],[13.31179,52.53567],[13.31773,52.53651],[13.31858,52.53663],[13.31888,52.53668],[13.32048,52.53691],[13.3209,52.53696],[13.32192,52.53711],[13.32324,52.5373],[13.32583,52.53767],[13.32585,52.53767],[13.32585,52.53766],[13.32586,52.53765],[13.32587,52.53764],[13.32588,52.53763],[13.32589,52.53763],[13.3259,52.53762],[13.32592,52.53762],[13.32593,52.53762],[13.32596,52.53763],[13.32607,52.53764],[13.32614,52.53765],[13.32662,52.53772],[13.32669,52.53773],[13.32683,52.53775],[13.32684,52.53775],[13.32686,52.53776],[13.32687,52.53777],[13.32687,52.53778],[13.32688,52.53779],[13.32687,52.5378],[13.32714,52.53784],[13.32808,52.53798],[13.32828,52.53801],[13.32849,52.53805],[13.32869,52.53809],[13.32888,52.53815],[13.32901,52.53819],[13.32913,52.53823],[13.32859,52.53862],[13.32817,52.53893],[13.32809,52.53899],[13.32805,52.53902],[13.32796,52.53909],[13.32729,52.53957],[13.32719,52.53965],[13.32714,52.53973],[13.32716,52.53987],[13.32716,52.53995],[13.3272,52.54027],[13.32724,52.54064],[13.32726,52.54082],[13.32731,52.54132],[13.32733,52.54143],[13.3273,52.54144],[13.32684,52.54161],[13.3266,52.54171],[13.32623,52.54187],[13.32627,52.54191],[13.32584,52.54216],[13.32548,52.54244],[13.32513,52.54273],[13.32496,52.54286],[13.32361,52.54392],[13.32346,52.54403],[13.32309,52.54435],[13.32287,52.54453],[13.32257,52.54472],[13.32219,52.545],[13.32062,52.54622],[13.32029,52.54644],[13.31997,52.54671],[13.31988,52.5468],[13.31948,52.54718],[13.31932,52.5473],[13.3191,52.54744],[13.31885,52.54759],[13.31881,52.54762],[13.31863,52.54774],[13.31851,52.54783],[13.31801,52.54819],[13.31793,52.54824],[13.31676,52.54828],[13.31586,52.5483],[13.31512,52.54832],[13.31483,52.54832],[13.31473,52.54833],[13.31464,52.54833],[13.31294,52.54837],[13.3107,52.54847],[13.3101,52.54849],[13.30984,52.54851],[13.30657,52.54865],[13.30508,52.54872],[13.30441,52.54874],[13.30203,52.54879],[13.30153,52.54881],[13.30231,52.54977],[13.30285,52.55043],[13.3033,52.55093],[13.30355,52.55122],[13.30377,52.55146],[13.30534,52.55313],[13.30582,52.55363],[13.30661,52.55447],[13.3071,52.55499],[13.30718,52.55508],[13.30716,52.55509],[13.30786,52.55582],[13.30967,52.55772],[13.31007,52.55783],[13.3117,52.55827],[13.31233,52.55844],[13.31291,52.55859],[13.31373,52.55879],[13.31559,52.55924],[13.31694,52.55956],[13.31728,52.55964],[13.31767,52.55972],[13.3178,52.55975],[13.31817,52.55982],[13.31827,52.55983],[13.31851,52.55987],[13.31886,52.55993],[13.31923,52.55998],[13.32106,52.56022],[13.32131,52.56025],[13.32162,52.56029],[13.32341,52.56052],[13.32365,52.56055],[13.32378,52.56056],[13.3239,52.56057],[13.32411,52.56063],[13.32428,52.56065],[13.32449,52.56069],[13.3247,52.56073],[13.32484,52.56076],[13.32497,52.5608],[13.32521,52.56088],[13.32541,52.56096],[13.32563,52.56107],[13.32581,52.56117],[13.326,52.56129],[13.32609,52.56136],[13.32613,52.56139],[13.3262,52.56145],[13.32626,52.56151],[13.32642,52.56168],[13.32651,52.56179],[13.32656,52.56187],[13.32663,52.562],[13.32676,52.56226],[13.32679,52.56238],[13.32944,52.56224],[13.33037,52.56218],[13.3308,52.56216],[13.33092,52.56215],[13.33138,52.56189],[13.33179,52.56166],[13.33194,52.56174],[13.3321,52.56179],[13.33224,52.56187],[13.3371,52.56446],[13.33883,52.5641],[13.33934,52.564],[13.33964,52.56393],[13.34244,52.56336],[13.34264,52.56332],[13.34305,52.56323],[13.34687,52.56245],[13.34871,52.56207],[13.34874,52.562],[13.34909,52.56193],[13.34992,52.56194],[13.35316,52.56198],[13.35355,52.56198],[13.35378,52.56198],[13.35393,52.56198],[13.3543,52.56199],[13.35563,52.562],[13.35611,52.56201],[13.35641,52.56201],[13.3569,52.56202],[13.35751,52.56198],[13.35971,52.56185],[13.35981,52.56181],[13.36006,52.56065],[13.3601,52.56047],[13.36029,52.5605],[13.3604,52.56052],[13.36249,52.56085],[13.36369,52.56104],[13.36452,52.56118],[13.36485,52.55944],[13.36488,52.5593],[13.3651,52.55812],[13.3656,52.55815],[13.36666,52.55823],[13.36883,52.55935],[13.36908,52.55948],[13.36917,52.55953],[13.3692,52.55954],[13.36956,52.55973],[13.36992,52.55994],[13.36994,52.55993],[13.37023,52.56012],[13.37033,52.56019],[13.37033,52.56021],[13.37083,52.56054],[13.37134,52.56055],[13.37324,52.56059],[13.37684,52.56067],[13.37715,52.56066],[13.37721,52.56091],[13.37755,52.56221],[13.37789,52.5635],[13.37793,52.56367],[13.37817,52.56457],[13.37821,52.56474],[13.37852,52.56594],[13.37857,52.56612],[13.37859,52.56619],[13.37868,52.56614],[13.38116,52.56642],[13.3812,52.56644],[13.38128,52.56647],[13.38422,52.56768],[13.3843,52.56771],[13.38455,52.56774],[13.38461,52.56773],[13.3879,52.56731],[13.38816,52.56751],[13.3884,52.56767],[13.38852,52.56761],[13.38866,52.56766],[13.38902,52.56741],[13.38906,52.56738],[13.38905,52.56733],[13.38902,52.5673],[13.38879,52.56715],[13.38896,52.56707],[13.38892,52.567],[13.38918,52.56685],[13.39063,52.56602],[13.39074,52.56582],[13.39071,52.5658],[13.39103,52.56562],[13.39107,52.56565],[13.39134,52.56562],[13.39159,52.56548],[13.39286,52.56476],[13.39319,52.56456],[13.39339,52.5644],[13.39333,52.56437],[13.39338,52.56434],[13.39373,52.56409],[13.39404,52.56381],[13.3942,52.56366],[13.39436,52.56352],[13.39463,52.56325],[13.3949,52.56295],[13.39521,52.56261],[13.39523,52.56258],[13.39591,52.56182],[13.3961,52.56148],[13.39622,52.56129],[13.39632,52.56108],[13.3964,52.56086],[13.39654,52.56043],[13.39667,52.55992],[13.39678,52.55943],[13.39696,52.55881],[13.39701,52.55844],[13.39703,52.55839],[13.3971,52.55827],[13.39717,52.55789],[13.39714,52.55789],[13.39715,52.55738],[13.39716,52.5571],[13.39718,52.55679],[13.39718,52.55634],[13.39731,52.55566],[13.39742,52.55522],[13.3975,52.55497],[13.39753,52.55487],[13.3976,52.55461],[13.39764,52.55441],[13.39772,52.55411],[13.39783,52.55376],[13.39786,52.55365],[13.39798,52.55323],[13.39807,52.55281],[13.39807,52.55275],[13.39806,52.5526],[13.39802,52.55238],[13.39798,52.5522],[13.3979,52.55198],[13.3978,52.55176],[13.39778,52.55171],[13.39776,52.55167],[13.39763,52.55142],[13.39754,52.55131],[13.39745,52.55122],[13.39736,52.55112],[13.39729,52.55106],[13.39722,52.55101],[13.39719,52.55097],[13.39708,52.55089],[13.39685,52.5507],[13.39721,52.55074],[13.3981,52.55082],[13.3989,52.55089],[13.39902,52.55021],[13.39915,52.54948],[13.39923,52.54907],[13.40004,52.54726],[13.4003,52.54667],[13.40036,52.54642],[13.40083,52.54549],[13.40125,52.54468],[13.40236,52.54249],[13.40287,52.54149],[13.4031,52.54106],[13.40338,52.54051],[13.40353,52.54021]]]]}"
